,question_id,correctly_answered,incorrectly_answered,not_answered,avg_marks_correct,avg_marks_incorrect,avg_marks_na,f1,f2
1776,1777,164,133,13,32.1707,14.6541,17.82,0.009388109580068419,0.35218800288928265
1777,1778,116,149,32,37.6207,20.1141,22.7551,0.007378858914876799,0.3128547079128477
1778,1779,110,79,35,32.2455,21.6709,26.5556,0.00629380928436905,0.23944894347481252
1779,1780,224,70,18,35.0491,22.2714,23.3333,0.013510166271975965,0.5467609371522584
1780,1781,140,120,14,31.3643,15.175,18.0,0.00787800158727337,0.2854278093156696
1781,1782,57,167,40,33.6667,21.7784,20.112,0.003362807829719568,0.13006199816361957
1782,1783,94,191,15,33.7872,23.4188,20.24,0.005483923472571363,0.2183355643179981
1783,1784,240,48,14,33.1667,15.7917,20.6852,0.013847687879245613,0.5437451927564659
1784,1785,144,133,16,32.4097,17.4887,21.6528,0.008262177917263743,0.3139634545907032
1785,1786,88,155,35,31.875,23.1806,27.3465,0.004962083824805868,0.19085741529242045
1786,1787,216,69,11,27.838,23.6522,16.5217,0.011168352837810619,0.37373613272118783
1787,1788,142,73,31,35.3944,18.4384,24.0948,0.008643057570291018,0.3541502842722726
1788,1789,233,75,12,27.6438,14.68,17.9474,0.012014672954824527,0.4050796306773902
1789,1790,40,205,18,33.25,24.8244,18.7838,0.0022853262552245584,0.0964245515072374
1790,1791,45,135,54,35.2889,22.2667,25.0123,0.002753679843944419,0.1092866454595638
1791,1792,127,165,12,37.4882,18.2485,21.7333,0.008056988628048411,0.34395331729594913
1792,1793,88,144,32,38.7273,18.9306,19.9121,0.005623089316522962,0.2517461697621546
1793,1794,50,215,19,39.82,22.3163,21.1493,0.0032793239584208407,0.14859451218293618
1794,1795,67,143,51,35.9851,17.3636,24.9932,0.004083192850041099,0.17680449447087038
1795,1796,170,64,6,34.4,20.125,20.8958,0.010165599855965176,0.3941951454812885
1796,1797,47,218,14,36.234,23.3761,21.0794,0.0028748534235233255,0.12018577625479385
1797,1798,69,125,46,35.087,20.488,25.5362,0.004062116164787523,0.18031829397481336
1798,1799,71,145,30,38.2817,16.3034,22.8125,0.004603641055378438,0.19439424500576408
1799,1800,125,143,29,34.592,17.7273,24.8222,0.007556024163587048,0.2948052246422942
